Id,Name,Description,Participation,Location,Add,Region,Town,Tel,Org,Start,End,Cycle,Noncycle,Website,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Px,Py,Class1,Class2,Map,Travellinginfo,Parkinginfo,Charge,Remarks
C2_376540000A_005255,夜探三仙台,交通部觀光局東部海岸國家景區管理處所轄三仙台遊憩區內有特殊地質景觀、豐富多樣動植物生態、美麗無光害星空及浪漫礫石灘，為讓遊客欣賞三仙台白天與夜間不同生態景觀，該處成功海洋環境教室訂於 112 年 5 月 1 日起開辦「夜探三仙台」環教課程活動。     位於臺東成功鎮東北方的三仙台，沿岸地質屬於都巒山集塊岩，造就許多特殊景觀，是一所戶外天然教室，岸際礫石灘於星空璀璨相伴下宛如交響樂團盡情譜出完美樂章，區內尚有非常珍貴且多樣性的海濱植物，如白水木、臺灣海棗、安旱草等等。此外，三仙台也是海洋性鳥類最佳的棲息場所，礁岩之間常有岩鷺、東方環頸鴴、黃足鷸出沒，夏天更常見燕鷗類棲息。     「夜探三仙台」活動規劃行程包括愜意路線及客製化生態觀察路線，因去年9月18日臺東大地震，八拱橋目前仍封橋檢修中，故今年活動路線不過島，主要於三仙台遊憩區內基翬自行車道欣賞東海岸特殊地形景觀，暗空探索觀星、聽濤及觀察動植物，活動全程均安排專業環教老師帶領解說。     活動期間自 5 月 1 日至10 月 31 日止，每晚6時30分集合，遊程約 1 至 2 小時，即日起受理報名。為方便遊客行程規劃安排，活動前 15 天可預約報名，受理報名期限為活動 3 天前晚間 12 時止，不接受現場報名，路線為 10 人成團，每團 10 人為限，每日出團以 3 團（30 人）為上限。歡迎民眾相約體驗三仙台夜間生態與暗空星海之美。 【夜探三仙台】活動期間｜2023年5月1日至10月31日活動行程｜18:30~18:40 集合報到@三仙台遊客中心　　　　　18:40~18:50 聽懂海的訊息　　　　　18:50~19:50 聽濤及觀察動植物、暗空探索觀星　　　　　19:50~20:00 心得分享及回饋活動時間｜約90分鐘。個人裝備｜雨具、手電筒、頭燈(暖色最好)、著長褲、包鞋(不露腳趾)、防蚊液等。報名網址｜https://lurl.cc/A1ASU注意事項｜　12歲以下孩童無法單獨報名，至少需一位家長同時報名。　最少出團人數8人。人數未達時，將取消旅遊行程。　三仙台橋2023年全面封閉，今年度夜探皆不過島。　集...,,詳見官網,,臺東縣,成功鎮,886-8-9326141,臺東縣政府,2023/05/01 00:00:00,2023/10/31 23:59:59,,,,,,,,,,121.408300,23.123350,03,,,,,,
C2_376540000A_005256,夜訪小野柳,112年「夜訪小野柳」，相關訊息請上 「夜訪小野柳-小野柳自然教室」粉絲專頁。活動時間：4月1日~10月31日( 圖片、資料來源：東部海岸國家風景區觀光資訊網 ) &mdash;&mdash;&mdash;&mdash; 活動詳情 敬請期待&mdash;&mdash;&mdash;&mdash;,,詳見官網,,臺東縣,臺東市,886-8-9281238,臺東縣政府,2023/04/01 00:00:00,2023/10/31 23:59:59,,,,,,,,,,121.195700,22.795050,03,,,,,,
C2_376540000A_005257,成功小鎮漁村風情導覽,台東縣成功鎮地區深度之旅，由在地的導覽解說人員，帶領遊客了解成功鎮的漁村風情及人文歷史文化。收費標準：小鎮純導覽：5人以下每次500元，10人以下每次1000元，20人以下每次1500元，20人以上每次2000元。旗魚丸DIY或海草麻糬DIY：10人成行，每份150元旗魚丸DIY＋海草麻糬DIY：原價300元，優惠價每份250元（必須20份以上才有優惠價）預約方式：僅接受電話預約 089-851174、0919-128356( 圖片、資料來源：東部海岸國家風景區觀光資訊網 ),,詳見官網,,臺東縣,成功鎮,886-8-9851174,臺東縣政府,2023/01/01 00:00:00,2023/12/31 23:59:59,,,,,,,,,,121.380190,23.099220,03,,,,,,
C2_376540000A_005258,月光小棧展演,月光小棧位於都蘭山麓，面向遼闊的太平洋，前身為都蘭林場行政中心、公教人員休閒教育中心，後為東部海岸國家風景區管理處所有。前往月光小棧的途中林相豐富、景觀多變，沿著山路小徑蜿蜒而上，能分別看見都蘭地區農田、山脈、海灣不同的大自然風情。尤其在田野間一路推疊的不規則砌石，更讓人不禁想起「都蘭- Atolan」名稱的由來：遙想幾百年前阿美族先人篳路藍縷開墾都蘭的情景，才造就海岸山派都蘭地區層巒疊翠的梯田風貌。月光小棧目前一樓由在地藝文團隊「女妖在說畫」藝廊經營作為藝術家展演空間，不定期舉辦動、靜態的人文展演活動，二樓則保留2003年林正盛導演拍攝之「月光下，我記得」的電影場景，提供遊客欣賞玩味。( 圖片、資料來源：東部海岸國家風景區觀光資訊網 ),,詳見官網,,臺東縣,東河鄉,886-8-9530012,臺東縣政府,2023/01/01 00:00:00,2023/12/31 23:59:59,,,,,,,,,,121.210360,22.887400,03,,,,,,
C2_376540000A_005259,2023東海岸大地藝術節及藝文平台,交通部觀光局東部海岸國家風景區管理處辦理台灣東海岸大地藝術節，於東部海岸風景區內創作與東海岸自然環境、地形地貌或空間美學結合的作品，展現東海岸特有的大地閒暇美學。本藝術節著重於駐地創作及在地參與，強調讓藝術與自然與人文對話，適應東海岸的氣候及環境地景脈絡。目的在於透過現代的文化觀光策略，凝聚在地與國際藝術力量，塑造東海岸特有的文化與地景風貌。而藝術節的藝串行動，串連許多你從未到訪的特色花東藝文空間，跟著活動的腳步探索，從每一趟藝文行旅中認識在生活中找藝術的花東朋友們。2023 月光海音樂會預計辦理日期：6/21(三)、6/22(四)-售票場、7/3(一)、7/4(二)、8/1(二)、8/2(三)、9/1(五)、9/2(六)-售票場( 圖片、資料來源：東部海岸國家風景區觀光資訊網 ) &mdash;&mdash;&mdash;&mdash; 2023 東海岸大地藝術節 敬請期待&mdash;&mdash;&mdash;&mdash;,,詳見官網,,臺東縣,臺東市,886-8-9326141,臺東縣政府,2023/01/01 00:00:00,2023/12/31 23:59:59,,,,,,,,,,121.143820,22.761320,03,,,,,,
C2_376540000A_005260,2023童部野放,童部野放，是專屬於兒童的夏令營，讓孩子從拘謹的城市奔向東海岸的懷抱，不同於學校教育，透過三天兩夜至四天三夜的部落營，孩子們將透過原住民看待文化與自然的角度，去認識自己與土地、大自然、環境的關係，從部落的飲食文化，求生技能，到分工合作與文化傳承，從做中學，認識部落與大自然共存的生活智慧。在不熟悉的生活情境中，試著摸索與挑戰，也學著克服害怕與危險。( 圖片、資料來源：東部海岸國家風景區觀光資訊網 ) &mdash;&mdash; 2023活動敬請期待 &mdash;&mdash;,,詳見官網,,臺東縣,臺東市,886-8-9326141,臺東縣政府,2023/01/01 00:00:00,2023/12/31 23:59:59,,,,,,,,,,121.148340,22.755470,03,,,,,,
C2_376540000A_005261,2023東海岸部落工作假期,最美好的相遇即是彼此照亮，從認識部落到參與部落，東海岸部落工作假期起始於「與部落共同合作完成一件事」的初衷，深入部落體驗，與在地人一同分享部落飲食、工藝、歌舞以及生活日常，感受熱情活潑的東海岸。為期多天的活動中，透過彩繪、修繕傳統屋、手作步道等不同的環境營造工作，讓來自四面八方的志工朋友和部落共同投入，以協力創造的精神，一起完成一件事。在完成工作之後，則跟著部落朋友，一起認識部落，透過住在當地、品嚐部落美食、參與部落活動，讓志工得以深入部落生活，了解部落文化，體驗部落生活哲學。( 圖片、資料來源：東部海岸國家風景區觀光資訊網 ) &mdash;&mdash;&mdash; 2023活動場次 敬請期待&mdash;&mdash;&mdash;,,詳見官網,,臺東縣,臺東市,886-8-9326141,臺東縣政府,2023/01/01 00:00:00,2023/12/31 23:59:59,,,,,,,,,,121.148340,22.755470,03,,,,,,
C2_376540000A_005262,2023馬到成功168自行車遊程,「馬到成功168」為台東市馬亨亨大道至成功鎮，並以台11線公路為主要幹道之自行車路線，來回路程約168公里。沿途緊鄰太平洋及海岸山脈，不但有依山傍海的自然風景、多元的生態及地質景觀，還可萃取在地人文風采，領略各處景點蘊含的歷史與文化脈絡。此遊程全程使用電動輔助自行車，省時又省力，遊客可以依自身需求選擇參與天數，在專業領騎+導覽帶領下，利用兩輪漫遊東海岸，體驗當地特色之美食、住宿、熱門打卡景點、樂舞表演、最美星空及地質景觀，以慢速感受被山海包圍的浪漫，體驗東海岸的慢活。所有遊程皆為4人成行! 半日遊：https://kingdomtravelgo.com/product/city-03/一日遊(成功-糖廠)：https://kingdomtravelgo.com/product/chenggong-to-taitung/一日遊(糖廠-成功)：https://kingdomtravelgo.com/product/taitung-to-chenggong/二日遊：https://kingdomtravelgo.com/product/2-days-tour/( 圖片、資料來源：東部海岸國家風景區觀光資訊網 ),,詳見官網,,臺東縣,臺東市,886-8-9326141,臺東縣政府,2023/01/01 00:00:00,2023/12/31 23:59:59,,,,,,,,,,121.137260,22.777280,03,,,,,,
C2_376540000A_005263,富岡港港好,東海岸觀光圈之一，富岡區域品牌名稱 「富岡港港好」以「富岡漁村生活」及「海岸地質地景」為核心，發想富岡小鎮品牌。邀請旅人感受富岡的純樸及生活日常，探索海浪雕塑出來的地景藝術 。打造富岡地質公園及周邊聚落為海洋環境教育基地，不僅認識地質 x 地形 x 海洋生態 x 永續價值，更可進一步結合海洋人文 x 多元族群 x 地景體驗 x 環境藝術。提供台東縣東海岸富岡地質公園與周邊社區解說導覽服務、住宿、風味餐、環境教育活動辦理等。行程皆6人成團，請提前一周預約 (0905-245655)行程1：富岡港港好之魚、愉、娛 (認識永續海鮮魚種、全台唯一如意娘娘、學習如何自製魚丸、在海邊品嘗原住民風味餐)行程2：富岡港港好之富岡奇岩樂園 (來到富岡地質公園見證海浪雕塑出的奇岩地景，吹著海風、聽著浪聲、趕著藍天，感受大自然)行程3：富岡港港好之星空體驗 (在港邊品嘗原住民風味餐、台東最美星空加路蘭星空導覽)富岡港港好同時推出全新的AR旅遊體驗，希望每個來到富岡的旅人，可以不限時間及空間的方式暢玩富岡。AR旅遊體驗包含透過老照片，讓旅人穿越時光感受不同時期的富岡。( 圖片、資料來源：東部海岸國家風景區觀光資訊網 ),,詳見官網,,臺東縣,臺東市,886-8-9326141,臺東縣政府,2023/01/01 00:00:00,2023/12/28 23:59:59,,,,,,,,,,121.193020,22.791850,03,,,,,,
C2_376540000A_005264,"神好買!!關山好物市集 ""兔gether""","111年9月18日發生6.8級強震，為70年來最大震度，所幸並無傳出重大傷亡及災情，惟鐵路中斷，影響本鎮相關觀光產業發展，致本鎮經濟活動不熱絡，影響民眾生計，現年關將近，為關懷照顧之鎮民，撫慰人心，因此希由縣府所提供本所辦理地震災害復原經費中提列「神好買.ᐟ.ᐟ關山好物市集 兔gether&rdquo;，以關懷鎮民及受災戶，在春節期間亦可幫助農民行銷關山小農商品等，及宣導地震防災業務，增進在地觀光收益。主辦單位｜關山鎮公所活動日期｜112.1.22(初一)~112.1.24(初三)活動時間｜每日上午8:00~中午12:00活動地點｜關山天后宮-大廟前廣場活動內容｜神好買.ᐟ.ᐟ關山好物市集 &quot;兔gether&quot;1.神好買：關山在地好物、小農市集統統神好買2.好運神：市集消費50元或小遊戲通關即贈摸彩券乙張，每日限量1,000份。市集期間每日摸出300張彩券，將送出總價15萬元在地特產、伴手禮..等（數量有限、送完為止）3.歡樂神：丟沙包、夾娃娃、乒乓球等小遊戲陪伴孩子快樂過新年。4.財神到：每日上午限量贈送平安粥(7點發送) 及好運錢母(10點發送)，帶來好運一整年（數量有限、送完為止）。",,詳見官網,,臺東縣,關山鎮,886-8-9811179,關山鎮公所,2023/01/22 08:00:00,2023/01/24 12:00:00,,,,,,,,,,121.162810,23.049060,03,,,,,,
C2_376540000A_005269,2023臺東元宵節慶觀光活動,因疫情停辦2年的臺東市元宵節慶活動，今年恢復辦理，而元宵節最受矚目的「炮炸寒單爺」，肉身寒單爺不斷被排炮砲轟，聲聲震撼的鞭炮聲，讓數萬名遊客湧入臺東市，除親眼目睹並感受張力十足傳統民俗活動臨場感外，並希望有「武財神」之稱的寒單爺帶來「錢兔好運到」的財氣。活動內容：【Q萌兔寶裝置藝術燈區】主辦單位｜台東市公所日期｜1／21-2／5時間｜傍晚17時30分亮燈地點｜臺東市公所前廣場 【海濱公園．煙火之夜】主辦單位｜台東市公所日期｜2/4時間｜晚間19時地點｜臺東市海濱公園(國際地標)草地區*2/4晚間6點於活動會場限量發送兔年小提燈【元宵祈福繞境】主辦單位｜天后宮日期｜2/5~2/6地點｜臺東市區(路線圖詳公所官網),,詳見官網,,臺東縣,臺東市,886-8-9325301,台東市公所,2023/02/04 19:00:00,2023/02/06 23:59:00,,,,,,,,,,121.164360,22.753000,03,,,,,,
C2_376540000A_005270,2023 Challenge Taiwan 鐵人三項國際賽,2022 04/23-24 CHALLENGE TAIWAN  邁向下一個十週年CHALLENGE TAIWAN 目前為世界最具規模的鐵人三項賽事，在台東舉辦賽事的場地 &mdash; 活水湖，位於森林公園內，由卑南溪地下湧泉注入，在完善規劃下成為安全的游泳環境，非常適合舉辦游泳賽事；路跑賽道則是在台東花園之稱的台東森林公園及周邊道路。自行車賽道沿途將經過國際地標 &mdash; 海濱公園、都蘭糖廠、水往上流等，不僅安全也同時能欣賞台東壯闊的山川及美麗的海天景色，路途中不僅能穿梭於台灣傳統村落，還能遍覽寧靜的稻田。因為美麗的自然景觀與宜人的氣候，以及當地人民的友好與熱情，讓台東榮登為Challenge Family亞洲八大主辦城市賽事之一。 【主辦單位】台灣鐵人三項運動發展協會【活動日期】2023年4月22(六)、23(日)【競賽組別】(一) 4月22日(六)226km: 226 (游泳3800m、自行車180km、路跑42km)，總限時17小時。113km: 113 (游泳1900m、自行車90km、路跑21km)，總限時9小時。226km 及 113km 個人魚雷浮標組 (魚雷浮標組最後下水有成績不計排名)(二) 4月23日(日)51.5km 標準賽: 51.5km (游泳1500m、自行車40km、路跑10km)，總限時4小時。游泳限時50分鐘；自行車為開賽後的2小35分；路跑限時1小30分。25.75km 青少年組(Age12-18): 25.75km (游泳750m、自行車20km、路跑5km)，總限時2小時10分。游泳限時30分鐘；自行車為開賽後的1小時；路跑限時40分鐘。51.5km (魚雷浮標組最後下水有成績不計排名)小鐵人(Age7-15)：游泳350m、自行車 5km、路跑 2km小小鐵人(Age3-6)：游泳100m、PUSH BIKE1.2km、路跑 800m ※六歲以下開放穿著救生衣、游泳圈、浮力圈及任何浮力物品。※六歲以下push bike不可有踏板。 五、報名方式：搜尋下載 「Challenge Asia Pacific」APP獨家報名,,詳見官網,,臺東縣,臺東市,886-2-25791710#205,台灣鐵人三項運動發展協會,2023/04/22 06:00:00,2023/04/23 18:00:00,,,,,,,,,,121.164770,22.765210,03,,,,,,
C2_376540000A_005271,2023 LAVA TRI玩賽樂園,"有一種鐵人賽叫做不怕你玩很大 ~ 不關門挺你完賽在地球的另外一端，IRONMAN的發源地夏威夷有一場舉辦近50年的 &ldquo;不關門&rdquo; 馬拉松，2023年在台東也將有地球上第一場不關門的鐵人賽，就~不怕你玩很大@LAVA Tri 玩賽樂園。LAVA TRI 玩賽樂園參照夏威夷馬拉松不設置關門時間的形式，不用擔心游泳限時不夠，不用憂愁騎車被關門，無論你參加哪一種距離，我們都會在午夜前等你回來掛上完賽獎牌，挺你完賽。2023 年3月 3~5 日，『LAVA TRI 玩賽樂園』，一場結合 226KM 、113KM 、51.5KM三種距離，以及Beer Mile啤酒路跑、Sup鐵人三項賽的鐵人嘉年華會，將於台東歡樂登場。讓每一位選手、每一個團體都能盡情地一起玩賽也完賽。來到這個樂園，有些規矩要讓您知道：    游泳開放攜帶浮具，可以是魚雷浮標、可以是泳圈、也可以是天鵝泳圈。    轉換區備有熱水，您可以悠哉吃碗泡麵或是來杯熱咖啡醒腦後再出發。    轉換區備有LAVA Queen專用廁所，您可以化好妝美美的再出發。    自行車不限車種，非常歡迎騎著您的電輔車優雅的挑戰180KM。    自行車補給站不提供水壺並採用靜態補給，請每位選手務必停下車喝好吃飽再出發。    路跑補給站不提供一次性水杯，請每位選手務必自帶水杯，環保又愛地球。【主辦單位】台灣耐力運動協會【執行單位】LAVA Sports台灣鐵人三項公司【活動日期】2023年3月3日（報到）、3月4日- 3月5日（賽事）【活動地點】台東縣森林公園、活水湖【活動項目&各項目距離】（本活動無關門時間限制，唯須配合大會管制時間規定） 51.5KM個人組SUP組個人組113KM個人組&接力組226KM個人組&接力組游泳 / SUP距離1,500公尺(2小時)1,500公尺(1小時)1,900公尺(2小時30分鐘)3,800公尺(3小時30分鐘)自行車距離40公里40公里90公里180公里自行車項目必須於17:30前回到轉換區路跑距離10公里10公里21.1公里42.2公里路跑項目必須於01:00前進入終點拱門 項...",,詳見官網,,臺東縣,臺東市,886-2-27516226#9835,台灣耐力運動協會,2023/03/03 00:00:00,2023/03/05 23:59:59,,,,,,,,,,121.164200,22.764850,03,,,,,,
